"age_days","L","M","S","sex"
913,1,89.6,0.0357142857142857,"m"
914,1,89.6196440793977,0.0357221384079788,"m"
915,1,89.6420944558521,0.0357311129150566,"m"
916,1,89.6645448323066,0.0357400874221344,"m"
917,1,89.6869952087611,0.0357490619292122,"m"
918,1,89.7094455852156,0.03575803643629,"m"
919,1,89.7318959616701,0.0357670109433678,"m"
920,1,89.7543463381246,0.0357759854504456,"m"
921,1,89.776796714579,0.0357849599575235,"m"
922,1,89.7992470910335,0.0357939344646013,"m"
923,1,89.821697467488,0.0358029089716791,"m"
924,1,89.8441478439425,0.0358118834787569,"m"
925,1,89.866598220397,0.0358208579858347,"m"
926,1,89.8890485968515,0.0358298324929125,"m"
927,1,89.911498973306,0.0358388069999903,"m"
928,1,89.9339493497604,0.0358477815070681,"m"
929,1,89.9563997262149,0.0358567560141459,"m"
930,1,89.9788501026694,0.0358657305212237,"m"
931,1,90.0013004791239,0.0358747050283015,"m"
932,1,90.0237508555784,0.0358836795353793,"m"
933,1,90.0462012320328,0.0358926540424571,"m"
934,1,90.0686516084873,0.035901628549535,"m"
935,1,90.0911019849418,0.0359106030566128,"m"
936,1,90.1135523613963,0.0359195775636906,"m"
937,1,90.1360027378508,0.0359285520707684,"m"
938,1,90.1584531143053,0.0359375265778462,"m"
939,1,90.1809034907597,0.035946501084924,"m"
940,1,90.2033538672142,0.0359554755920018,"m"
941,1,90.2258042436687,0.0359644500990796,"m"
942,1,90.2482546201232,0.0359734246061574,"m"
943,1,90.2707049965777,0.0359823991132352,"m"
944,1,90.2931553730322,0.035991373620313,"m"
945,1,90.3156057494867,0.0360003481273908,"m"
946,1,90.3380561259411,0.0360093226344686,"m"
947,1,90.3605065023956,0.0360182971415465,"m"
948,1,90.3829568788501,0.0360272716486243,"m"
949,1,90.4054072553046,0.0360362461557021,"m"
950,1,90.4278576317591,0.0360452206627799,"m"
951,1,90.4503080082136,0.0360541951698577,"m"
952,1,90.472758384668,0.0360631696769355,"m"
953,1,90.4952087611225,0.0360721441840133,"m"
954,1,90.517659137577,0.0360811186910911,"m"
955,1,90.5401095140315,0.0360900931981689,"m"
956,1,90.562559890486,0.0360990677052467,"m"
957,1,90.5850102669404,0.0361080422123245,"m"
958,1,90.6074606433949,0.0361170167194023,"m"
959,1,90.6299110198494,0.0361259912264801,"m"
960,1,90.6523613963039,0.0361349657335579,"m"
961,1,90.6748117727584,0.0361439402406358,"m"
962,1,90.6972621492129,0.0361529147477136,"m"
963,1,90.7197125256673,0.0361618892547914,"m"
964,1,90.7421629021218,0.0361708637618692,"m"
965,1,90.7646132785763,0.036179838268947,"m"
966,1,90.7870636550308,0.0361888127760248,"m"
967,1,90.8095140314853,0.0361977872831026,"m"
968,1,90.8319644079398,0.0362067617901804,"m"
969,1,90.8544147843943,0.0362157362972582,"m"
970,1,90.8768651608487,0.036224710804336,"m"
971,1,90.8993155373032,0.0362336853114138,"m"
972,1,90.9217659137577,0.0362426598184916,"m"
973,1,90.9442162902122,0.0362516343255695,"m"
974,1,90.9666666666667,0.0362606088326473,"m"
975,1,90.9891170431211,0.0362695833397251,"m"
976,1,91.0115674195756,0.0362785578468029,"m"
977,1,91.0340177960301,0.0362875323538807,"m"
978,1,91.0564681724846,0.0362965068609585,"m"
979,1,91.0789185489391,0.0363054813680363,"m"
980,1,91.1013689253936,0.0363144558751141,"m"
981,1,91.123819301848,0.0363234303821919,"m"
982,1,91.1462696783025,0.0363324048892697,"m"
983,1,91.168720054757,0.0363413793963475,"m"
984,1,91.1911704312115,0.0363503539034253,"m"
985,1,91.213620807666,0.0363593284105031,"m"
986,1,91.2360711841205,0.0363683029175809,"m"
987,1,91.2585215605749,0.0363772774246588,"m"
988,1,91.2809719370294,0.0363862519317366,"m"
989,1,91.3034223134839,0.0363952264388144,"m"
990,1,91.3258726899384,0.0364042009458922,"m"
991,1,91.3483230663929,0.03641317545297,"m"
992,1,91.3707734428474,0.0364221499600478,"m"
993,1,91.3932238193019,0.0364311244671256,"m"
994,1,91.4156741957563,0.0364400989742034,"m"
995,1,91.4381245722108,0.0364490734812812,"m"
996,1,91.4605749486653,0.036458047988359,"m"
997,1,91.4830253251198,0.0364670224954368,"m"
998,1,91.5054757015743,0.0364759970025146,"m"
999,1,91.5279260780287,0.0364849715095924,"m"
1000,1,91.5503764544832,0.0364939460166703,"m"
1001,1,91.5728268309377,0.0365029205237481,"m"
1002,1,91.5952772073922,0.0365118950308259,"m"
1003,1,91.6177275838467,0.0365208695379037,"m"
1004,1,91.6401779603012,0.0365298440449815,"m"
1005,1,91.6626283367556,0.0365388185520593,"m"
1006,1,91.6850787132101,0.0365477930591371,"m"
1007,1,91.7075290896646,0.0365567675662149,"m"
1008,1,91.7299794661191,0.0365657420732927,"m"
1009,1,91.7524298425736,0.0365747165803705,"m"
1010,1,91.7748802190281,0.0365836910874483,"m"
1011,1,91.7973305954825,0.0365926655945261,"m"
1012,1,91.819780971937,0.0366016401016039,"m"
1013,1,91.8422313483915,0.0366106146086818,"m"
1014,1,91.864681724846,0.0366195891157596,"m"
1015,1,91.8871321013005,0.0366285636228374,"m"
1016,1,91.909582477755,0.0366375381299152,"m"
1017,1,91.9320328542094,0.036646512636993,"m"
1018,1,91.9544832306639,0.0366554871440708,"m"
1019,1,91.9769336071184,0.0366644616511486,"m"
1020,1,91.9993839835729,0.0366734361582264,"m"
1021,1,92.0218343600274,0.0366824106653042,"m"
1022,1,92.0442847364819,0.036691385172382,"m"
1023,1,92.0667351129363,0.0367003596794598,"m"
1024,1,92.0891854893908,0.0367093341865376,"m"
1025,1,92.1116358658453,0.0367183086936154,"m"
1026,1,92.1340862422998,0.0367272832006933,"m"
1027,1,92.1565366187543,0.0367362577077711,"m"
1028,1,92.1789869952088,0.0367452322148489,"m"
1029,1,92.2014373716632,0.0367542067219267,"m"
1030,1,92.2238877481177,0.0367631812290045,"m"
1031,1,92.2463381245722,0.0367721557360823,"m"
1032,1,92.2687885010267,0.0367811302431601,"m"
1033,1,92.2912388774812,0.0367901047502379,"m"
1034,1,92.3136892539357,0.0367990792573157,"m"
1035,1,92.3361396303902,0.0368080537643935,"m"
1036,1,92.3585900068446,0.0368170282714713,"m"
1037,1,92.3810403832991,0.0368260027785491,"m"
1038,1,92.4034907597536,0.0368349772856269,"m"
1039,1,92.4259411362081,0.0368439517927047,"m"
1040,1,92.4483915126626,0.0368529262997826,"m"
1041,1,92.470841889117,0.0368619008068604,"m"
1042,1,92.4932922655715,0.0368708753139382,"m"
1043,1,92.515742642026,0.036879849821016,"m"
1044,1,92.5381930184805,0.0368888243280938,"m"
1045,1,92.560643394935,0.0368977988351716,"m"
1046,1,92.5830937713895,0.0369067733422494,"m"
1047,1,92.6055441478439,0.0369157478493272,"m"
1048,1,92.6279945242984,0.036924722356405,"m"
1049,1,92.6504449007529,0.0369336968634828,"m"
1050,1,92.6728952772074,0.0369426713705606,"m"
1051,1,92.6953456536619,0.0369516458776384,"m"
1052,1,92.7177960301164,0.0369606203847163,"m"
1053,1,92.7402464065708,0.0369695948917941,"m"
1054,1,92.7626967830253,0.0369785693988719,"m"
1055,1,92.7851471594798,0.0369875439059497,"m"
1056,1,92.8075975359343,0.0369965184130275,"m"
1057,1,92.8300479123888,0.0370054929201053,"m"
1058,1,92.8524982888433,0.0370144674271831,"m"
1059,1,92.8749486652977,0.0370234419342609,"m"
1060,1,92.8973990417522,0.0370324164413387,"m"
1061,1,92.9198494182067,0.0370413909484165,"m"
1062,1,92.9422997946612,0.0370503654554943,"m"
1063,1,92.9647501711157,0.0370593399625721,"m"
1064,1,92.9872005475702,0.0370683144696499,"m"
1065,1,93.0096509240246,0.0370772889767277,"m"
1066,1,93.0321013004791,0.0370862634838056,"m"
