"age_days","L","M","S","sex"
1118,1,96.5598,0.03874,"m"
1119,1,96.581,0.03875,"m"
1120,1,96.6023,0.03875,"m"
1121,1,96.6236,0.03876,"m"
1122,1,96.6448,0.03877,"m"
1123,1,96.6661,0.03877,"m"
1124,1,96.6873,0.03878,"m"
1125,1,96.7085,0.03879,"m"
1126,1,96.7298,0.03879,"m"
1127,1,96.751,0.0388,"m"
1128,1,96.7722,0.03881,"m"
1129,1,96.7933,0.03881,"m"
1130,1,96.8145,0.03882,"m"
1131,1,96.8357,0.03883,"m"
1132,1,96.8568,0.03883,"m"
1133,1,96.878,0.03884,"m"
1134,1,96.8991,0.03885,"m"
1135,1,96.9203,0.03885,"m"
1136,1,96.9414,0.03886,"m"
1137,1,96.9625,0.03887,"m"
1138,1,96.9836,0.03887,"m"
1139,1,97.0047,0.03888,"m"
1140,1,97.0258,0.03889,"m"
1141,1,97.0468,0.03889,"m"
1142,1,97.0679,0.0389,"m"
1143,1,97.0889,0.03891,"m"
1144,1,97.11,0.03891,"m"
1145,1,97.131,0.03892,"m"
1146,1,97.1521,0.03893,"m"
1147,1,97.1731,0.03893,"m"
1148,1,97.1941,0.03894,"m"
1149,1,97.2151,0.03895,"m"
1150,1,97.2361,0.03895,"m"
1151,1,97.257,0.03896,"m"
1152,1,97.278,0.03897,"m"
1153,1,97.299,0.03897,"m"
1154,1,97.3199,0.03898,"m"
1155,1,97.3409,0.03899,"m"
1156,1,97.3618,0.03899,"m"
1157,1,97.3827,0.039,"m"
1158,1,97.4036,0.03901,"m"
1159,1,97.4245,0.03901,"m"
1160,1,97.4454,0.03902,"m"
1161,1,97.4663,0.03902,"m"
1162,1,97.4872,0.03903,"m"
1163,1,97.5081,0.03904,"m"
1164,1,97.5289,0.03904,"m"
1165,1,97.5498,0.03905,"m"
1166,1,97.5706,0.03906,"m"
1167,1,97.5914,0.03906,"m"
1168,1,97.6123,0.03907,"m"
1169,1,97.6331,0.03908,"m"
1170,1,97.6539,0.03908,"m"
1171,1,97.6747,0.03909,"m"
1172,1,97.6954,0.03909,"m"
1173,1,97.7162,0.0391,"m"
1174,1,97.737,0.03911,"m"
1175,1,97.7577,0.03911,"m"
1176,1,97.7785,0.03912,"m"
1177,1,97.7992,0.03913,"m"
1178,1,97.8199,0.03913,"m"
1179,1,97.8406,0.03914,"m"
1180,1,97.8614,0.03914,"m"
1181,1,97.8821,0.03915,"m"
1182,1,97.9027,0.03916,"m"
1183,1,97.9234,0.03916,"m"
1184,1,97.9441,0.03917,"m"
1185,1,97.9647,0.03917,"m"
1186,1,97.9854,0.03918,"m"
1187,1,98.006,0.03919,"m"
1188,1,98.0267,0.03919,"m"
